IncidentID;IncidentLabel;IncidentLabelId;DuurInMinuut;Prognose;LocatieHSLIndicatie;LocatieBetuwerouteIndicatie;LocatieRandstadIndicatie;TreinRijkarakteristiekSprinterIndicatie;TreinRijkarakteristiekGoederenIndicatie;PrognoseOverdagIndicatie;PrognoseKantoortijdIndicatie;PrognosePiektijdIndicatie;ProRailBedieningGebiedSoort;ProRailCalamiteitenRegio;TreinNSRLBCICDIndicatie;MateVanVervuiling
786719;Seinstoring;131;4;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
780776;Seinstoring;131;4;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Zuid;NULL;NULL
779907;Seinstoring;131;5;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
777972;Seinstoring;131;5;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
786262;Seinstoring;131;5;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Noordoost;NULL;NULL
786213;Seinstoring;131;5;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
782810;Seinstoring;131;5;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
783693;Seinstoring;131;5;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
787941;Seinstoring;131;5;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Noordoost;NULL;NULL
788668;Seinstoring;131;5;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
787332;Seinstoring;131;5;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
786927;Seinstoring;131;5;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;NCBG;Zuid;NULL;NULL
787068;Seinstoring;131;6;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
787867;Seinstoring;131;6;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Noordoost;NULL;NULL
788369;Seinstoring;131;6;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
789340;Seinstoring;131;6;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
789795;Seinstoring;131;6;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
785798;Seinstoring;131;6;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Noordoost;NULL;NULL
785324;Seinstoring;131;6;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Zuid;NULL;NULL
785003;Seinstoring;131;6;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Randstad Noord;NULL;NULL
785155;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
785340;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
783725;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
783851;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
782338;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;NCBG;Zuid;NULL;NULL
779732;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Noordoost;NULL;NULL
790888;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;NCBG;Rotterdam Haven;NULL;NULL
787658;Seinstoring;131;7;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;NCBG;Rotterdam Haven;NULL;NULL
787135;Seinstoring;131;7;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
788733;Seinstoring;131;8;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
784475;Seinstoring;131;8;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
784640;Seinstoring;131;8;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
785849;Seinstoring;131;8;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord;NULL;NULL
785190;Seinstoring;131;9;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Zuid;NULL;NULL
789208;Seinstoring;131;9;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
787215;Seinstoring;131;10;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Randstad Zuid;NULL;NULL
790916;Seinstoring;131;11;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord;NULL;NULL
788450;Seinstoring;131;12;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
785409;Seinstoring;131;12;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
786253;Seinstoring;131;13;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
787999;Seinstoring;131;15;127;Ja;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
789202;Seinstoring;131;15;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
784109;Seinstoring;131;17;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
787257;Seinstoring;131;18;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
790457;Seinstoring;131;19;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Zuid;NULL;NULL
780422;Seinstoring;131;20;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
780442;Seinstoring;131;24;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Zuid;NULL;NULL
787152;Seinstoring;131;24;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
778087;Seinstoring;131;25;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
785554;Seinstoring;131;27;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Noordoost;NULL;NULL
784388;Seinstoring;131;30;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
780390;Seinstoring;131;39;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
789487;Seinstoring;131;40;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
784807;Seinstoring;131;47;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
782894;Seinstoring;131;59;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
789428;Seinstoring;131;65;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Noordoost;NULL;NULL
788105;Seinstoring;131;89;127;Ja;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Zuid;NULL;NULL
784799;Seinstoring;131;102;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
782469;Seinstoring;131;107;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
778849;Seinstoring;131;110;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
783869;Seinstoring;131;127;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
780791;Seinstoring;131;137;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
787761;Seinstoring;131;138;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
785250;Seinstoring;131;152;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
780657;Seinstoring;131;163;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Zuid;NULL;NULL
783522;Seinstoring;131;173;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
786992;Seinstoring;131;192;174;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
786521;Seinstoring;131;215;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
778526;Seinstoring;131;228;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Noordoost;NULL;NULL
785562;Seinstoring;131;235;127;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Noordoost;NULL;NULL
789495;Seinstoring;131;236;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
781573;Seinstoring;131;239;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
781857;Seinstoring;131;267;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
790721;Seinstoring;131;368;127;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Noordoost;NULL;NULL
779676;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;22;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
782552;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;25;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;NCBG;Zuid;NULL;NULL
787519;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;27;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
788098;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;28;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
786002;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;33;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Zuid;NULL;NULL
778935;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;33;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
786338;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;34;67;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
791618;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;43;67;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
782297;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;47;67;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Noordoost;NULL;NULL
780677;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;51;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
779691;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;52;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
788306;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;56;67;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
787771;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;57;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Noord-Noord;NULL;NULL
784325;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;59;67;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
790275;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;68;67;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Noordoost;NULL;NULL
779321;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;69;67;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
788907;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;85;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Zuid;NULL;NULL
789995;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;89;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Noord;NULL;NULL
779902;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;89;67;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
782366;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;95;67;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Rotterdam Haven;NULL;NULL
788541;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;103;67;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
786878;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;135;67;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Noord-Noord;NULL;NULL
781421;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;138;67;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
780957;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;150;67;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
788054;Stoptonend sein passage geen gevaarzetting - trein rijdt zonder toestemming;223;464;67;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
777474;Storing besturings- communicatiesystemen;137;5;123;Onbekend;Onbekend;NULL;NULL;NULL;Ja;Ja;Ja;;;NULL;NULL
785880;Storing besturings- communicatiesystemen;137;5;123;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
781521;Storing besturings- communicatiesystemen;137;8;123;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
786916;Storing besturings- communicatiesystemen;137;9;123;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;NCBG;Randstad Noord-Noord;NULL;NULL
782561;Storing besturings- communicatiesystemen;137;15;123;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
790669;Storing besturings- communicatiesystemen;137;23;123;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
777889;Storing besturings- communicatiesystemen;137;84;123;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Zuid;NULL;NULL
785299;Storing besturings- communicatiesystemen;137;346;123;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
777937;Storing beveiligingssystemen;135;10;122;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
790953;Storing beveiligingssystemen;135;87;122;Onbekend;Onbekend;NULL;NULL;NULL;Ja;Nee;Nee;;;NULL;NULL
790061;Storing beveiligingssystemen;135;107;122;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
784102;Storing beveiligingssystemen;135;347;122;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
782830;Storing beveiligingssystemen;135;700;122;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Rotterdam Haven;NULL;NULL
790875;Storing beveiligingssystemen;135;2094;122;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Noordoost;NULL;NULL
785477;Storing heuvelsysteem;226;5;134;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;NCBG;Rotterdam Haven;NULL;NULL
780643;Storing heuvelsysteem;226;5;134;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;NCBG;Rotterdam Haven;NULL;NULL
777425;Storing heuvelsysteem;226;7;134;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;NCBG;Rotterdam Haven;NULL;NULL
789727;Storing heuvelsysteem;226;19;134;Onbekend;Onbekend;NULL;NULL;NULL;Ja;Ja;Nee;;;NULL;NULL
779999;Storing heuvelsysteem;226;24;134;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;NCBG;Rotterdam Haven;NULL;NULL
782922;Storing heuvelsysteem;226;32;134;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;NCBG;Rotterdam Haven;NULL;NULL
779779;Storing heuvelsysteem;226;347;134;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;NCBG;Rotterdam Haven;NULL;NULL
785542;Stroomstoring;209;29;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Schiphol;NULL;NULL
782944;Stroomstoring;209;66;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;NCBG;Randstad Noord-Noord;NULL;NULL
785229;Stroomstoring;209;67;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
789689;Stroomstoring;209;75;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
789972;Stroomstoring;209;89;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Rotterdam Haven;NULL;NULL
790653;Stroomstoring;209;98;158;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
790474;Stroomstoring;209;102;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Zuid;NULL;NULL
790541;Stroomstoring;209;147;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Zuid;NULL;NULL
782390;Stroomstoring;209;211;158;Onbekend;Onbekend;NULL;NULL;NULL;Nee;Nee;Nee;;;NULL;NULL
782479;Stroomstoring;209;249;114;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Noordoost;NULL;NULL
777872;Toestand spoor;140;7;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
782619;Toestand spoor;140;46;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Zuid;NULL;NULL
781093;Toestand spoor;140;50;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;NCBG;Randstad Noord;NULL;NULL
783364;Toestand spoor;140;82;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
784385;Toestand spoor;140;95;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
784666;Toestand spoor;140;96;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Noordoost;NULL;NULL
789004;Toestand spoor;140;96;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
787794;Toestand spoor;140;99;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Rotterdam Haven;NULL;NULL
778961;Toestand spoor;140;106;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Zuid;NULL;NULL
785992;Toestand spoor;140;107;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Noordoost;NULL;NULL
787544;Toestand spoor;140;107;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Rotterdam Haven;NULL;NULL
790515;Toestand spoor;140;109;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Zuid;NULL;NULL
783499;Toestand spoor;140;110;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
778625;Toestand spoor;140;116;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
787008;Toestand spoor;140;122;311;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
791186;Toestand spoor;140;124;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
786030;Toestand spoor;140;126;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
784589;Toestand spoor;140;127;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Zuid;NULL;NULL
783666;Toestand spoor;140;127;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
790506;Toestand spoor;140;127;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
789356;Toestand spoor;140;130;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Noord;NULL;NULL
781144;Toestand spoor;140;133;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;NCBG;Randstad Noord;NULL;NULL
787314;Toestand spoor;140;139;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
786493;Toestand spoor;140;142;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Zuid;NULL;NULL
784492;Toestand spoor;140;147;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
783194;Toestand spoor;140;152;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
790502;Toestand spoor;140;153;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
782884;Toestand spoor;140;159;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Noordoost;NULL;NULL
786853;Toestand spoor;140;161;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
788238;Toestand spoor;140;165;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
785449;Toestand spoor;140;166;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord;NULL;NULL
786246;Toestand spoor;140;170;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Zuid;NULL;NULL
783123;Toestand spoor;140;172;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Rotterdam Haven;NULL;NULL
783268;Toestand spoor;140;176;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Zuid;NULL;NULL
791122;Toestand spoor;140;176;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
783584;Toestand spoor;140;183;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
785151;Toestand spoor;140;193;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
779208;Toestand spoor;140;194;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Noordoost;NULL;NULL
781014;Toestand spoor;140;201;311;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Zuid;NULL;NULL
791391;Toestand spoor;140;201;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
784024;Toestand spoor;140;213;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Zuid;NULL;NULL
788257;Toestand spoor;140;215;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Randstad Noord;NULL;NULL
787932;Toestand spoor;140;221;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Noordoost;NULL;NULL
783827;Toestand spoor;140;226;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
787516;Toestand spoor;140;229;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;NCBG;Noordoost;NULL;NULL
790518;Toestand spoor;140;229;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
788208;Toestand spoor;140;230;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;NCBG;Randstad Zuid;NULL;NULL
790512;Toestand spoor;140;232;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
789832;Toestand spoor;140;243;311;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
782672;Toestand spoor;140;248;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Randstad Noord;NULL;NULL
783118;Toestand spoor;140;251;311;Nee;Ja;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Rotterdam Haven;NULL;NULL
786129;Toestand spoor;140;272;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Zuid;NULL;NULL
782374;Toestand spoor;140;273;311;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
785739;Toestand spoor;140;295;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Rotterdam Haven;NULL;NULL
787890;Toestand spoor;140;307;311;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
786405;Toestand spoor;140;327;311;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord;NULL;NULL
